id,businessName,fullAddress,streetAddress,city,state,stateFull,zip,country,phone,website,websiteTitle,latitude,longitude,source,certifiedTech,nearestFranchise,distanceToFranchise
582,North Trail RV Center Parts & Service,"4601 Lexington Avenue, Fort Myers, Florida 33905, United States",4601 Lexington Avenue,Fort Myers,FL,Florida,33905,US,877-753-6678,https://www.northtrailrv.com,www.northtrailrv.com,26.675619,-81.800195,RVTI,true,"Fireside Bradenton, FL",74.2
583,NRS RV World,"155 CR 4228, Decatur, Texas 76234, United States",155 CR 4228,Decatur,TX,Texas,76234,US,940-393-7070,,,33.234283,-97.586139,RVTI,true,"Fireside Fort Worth, TX",36.2
587,On Site RV Repair,"4689 Dewitt Ave, Fremont, Michigan 49412, United States",4689 Dewitt Ave,Fremont,MI,Michigan,49412,US,,,,43.469789,-85.972479,RVTI,true,"Fireside Grandville, MI",40.1
588,Open Roads Complete RV Service - White,"3003 U.S. 411, White, Georgia 30184, United States",3003 U.S. 411,White,GA,Georgia,30184,US,,,,34.268051,-84.755592,RVTI,true,"Fireside Blue Ridge, GA",47.9
589,Open Roads RV Services - Acworth,"3665 James Road, Acworth, Georgia 30102, United States",3665 James Road,Acworth,GA,Georgia,30102,US,770-975-8400,,,34.094768,-84.657094,RVTI,true,"Fireside Blue Ridge, GA",56.4
590,Optimum -Legacy RV - Festus,"3441 US-67, Festus, Missouri 63028, United States",3441 US-67,Festus,MO,Missouri,63028,US,(636) 586-7600,https://www.legacyrvstl.com/,www.legacyrvstl.com,38.144484,-90.468815,RVTI,true,"Fireside Collinsville, IL",44.8
591,Optimum RV (HQ),"3725 SE 58th Avenue, Ocala, Florida 34480, United States",3725 SE 58th Avenue,Ocala,FL,Florida,34480,US,,,,29.150306,-82.053018,RVTI,true,"Fireside Longwood, FL",53.1
593,Palm Beach RV,"5757 Military Trail, W. Palm Beach, Florida 33407, United States",5757 Military Trail,W. Palm Beach,FL,Florida,33407,US,561-689-5788,,,26.761905,-80.110186,RVTI,true,"Fireside Okeechobee, FL",55.4
594,Parker Trailer & RV,"8900 Brompton Way, Parker, Colorado 80134, United States",8900 Brompton Way,Parker,CO,Colorado,80134,US,(303) 841-4910,https://www.parkertrailers.com,www.parkertrailers.com,39.556913,-104.779887,RVTI,true,"Fireside Arvada, CO",23.6
595,Parkland RV Center,"10 East Woodlawn Dr, Park Hills, Missouri 63601, United States",10 East Woodlawn Dr,Park Hills,MO,Missouri,63601,US,1 573 431 7790,http://www.bgtrailertown.com,www.bgtrailertown.com,37.835807,-90.484017,RVTI,true,"Fireside Collinsville, IL",63.7
596,Parkview RV Center,"5511 DUPONT PKWY, SMYRNA, Delaware 19977, United States",5511 DUPONT PKWY,SMYRNA,DE,Delaware,19977,US,3026536619,https://www.parkviewrv.com,www.parkviewrv.com,39.321533,-75.621107,RVTI,true,"Fireside Lancaster, PA",61.4
602,"Pikes Peak Traveland, Inc.","4815 E Platte Ave, Colorado Springs, Colorado 80915, United States",4815 E Platte Ave,Colorado Springs,CO,Colorado,80915,US,719-596-2716,,,38.838545,-104.737913,RVTI,true,"Fireside Arvada, CO",69.2
603,Pittsburg RV Sales,"1242 Loop 179, Pittsburg, Texas 75686, United States",1242 Loop 179,Pittsburg,TX,Texas,75686,US,+1 9038 551707,,,33.009467,-94.985829,RVTI,true,"Fireside Gladewater, TX",32.8
605,Pleasureland RV Center - Shakopee,"550 Valley Park Dr, Shakopee, Minnesota 55379, United States",550 Valley Park Dr,Shakopee,MN,Minnesota,55379,US,+1 9524 452611,,,44.794163,-93.451789,RVTI,true,"Fireside Buffalo, MN",33.3
606,PleasureLand RV Center - St Cloud,"25064 Augusta Dr., Saint Cloud, Minnesota 25064, United States",25064 Augusta Dr.,Saint Cloud,MN,Minnesota,25064,US,320-251-7588,http://www.pleasurelandrv.com/,www.pleasurelandrv.com,45.557945,-94.16324,RVTI,true,"Fireside Buffalo, MN",30.1
607,Pleasureland RV Center - Ramsey,"7900 Riverdale Dr, Ramsey, Minnesota 55303, United States",7900 Riverdale Dr,Ramsey,MN,Minnesota,55303,US,+1 7634 224171,http://www.pleasurelandrv.com,www.pleasurelandrv.com,45.231793,-93.468975,RVTI,true,"Fireside Buffalo, MN",20.2
613,PPL Motorhomes - Houston,"10777 Southwest Freeway, Houston, Texas 77086, United States",10777 Southwest Freeway,Houston,TX,Texas,77086,US,713-988-5555,http://www.pplmotorhomes.com/,www.pplmotorhomes.com,29.660054,-95.55597,RVTI,true,"Fireside Manvel, TX",18.1
614,PPL MotorHomes - New Braunfels,"5270 IH-35 North, New Braunfels, Texas 78130, United States",5270 IH-35 North,New Braunfels,TX,Texas,78130,US,830-608-0555,,,29.749104,-98.054489,RVTI,true,"Fireside Austin, TX",40.4
615,PPL MotorHomes - Summerfield,"14400 U.S. 441, Summerfield, Florida 34491, United States",14400 U.S. 441,Summerfield,FL,Florida,34491,US,,https://www.rvswapshop.com,www.rvswapshop.com,29.012683,-82.011993,RVTI,true,"Fireside Longwood, FL",46
617,Premier Auto & RV,"11145 U.S. 24, Falcon, Colorado 80831, United States",11145 U.S. 24,Falcon,CO,Colorado,80831,US,(719) 425-2284,http://www.premierautoandrv.com,www.premierautoandrv.com,38.923207,-104.619293,RVTI,true,"Fireside Arvada, CO",65.7
620,Princess Craft RV - Houston,"8464 Gulf Freeway, Houston, Texas 77061, United States",8464 Gulf Freeway,Houston,TX,Texas,77061,US,832 549 9000,https://www.amazingrvs.com/,www.amazingrvs.com,29.670505,-95.264723,RVTI,true,"Fireside Livingston, TX",74.6
621,Princess Craft RV - Round Rock,"3101 North IH-35, Round Rock, Texas 78664, United States",3101 North IH-35,Round Rock,TX,Texas,78664,US,512-251-4536,https://www.princesscraft.com/,www.princesscraft.com,30.54422,-97.690869,RVTI,true,"Fireside Austin, TX",19.4
622,Pro RV,"1809 John McCain Rd, Colleyville, Texas 76034, United States",1809 John McCain Rd,Colleyville,TX,Texas,76034,US,(817) 488-9542,https://www.prorv.com,www.prorv.com,32.911162,-97.138983,RVTI,true,"Fireside Fort Worth, TX",15.5
624,Quallity Mobile RV,"13 E Belleview Dr, Greenwood Village, Colorado 80121, United States",13 E Belleview Dr,Greenwood Village,CO,Colorado,80121,US,,,,39.6237,-104.97182,RVTI,true,"Fireside Arvada, CO",13.8
625,Quick 2 Fix RV Repair,"155 Allen Street, McQueeney, Texas 78123, United States",155 Allen Street,McQueeney,TX,Texas,78123,US,+1 2108 003077,,,29.588971,-98.041117,RVTI,true,"Fireside Austin, TX",50.1
626,Randy's RV Service,"6197 Northwood Rd, Arcade, New York 14009, United States",6197 Northwood Rd,Arcade,NY,New York,14009,US,,,,42.534133,-78.423109,RVTI,true,"Fireside Jamestown, NY",51.3
629,Razorback Camper Sales,"2320 Albert pike road, Hot springs, Arkansas 71913, United States",2320 Albert pike road,Hot springs,AR,Arkansas,71913,US,5017673486,https://Www.razorbackcampersales.com,Www.razorbackcampersales.com,34.492772,-93.108273,RVTI,true,"Fireside Alexander, AR",39.1
630,RCD-Avalon RV Center - Medina Rd,"1604 Medina Rd., Medina, Ohio 44256, United States",1604 Medina Rd.,Medina,OH,Ohio,44256,US,800-860-7728,https://www.avalonrvcenter.com,www.avalonrvcenter.com,41.135369,-81.744335,RVTI,true,"Fireside New Philadelphia, OH",47.3
631,RCD RV - Heath,"1990 Hebron Rd, Heath, Ohio 43056, United States",1990 Hebron Rd,Heath,OH,Ohio,43056,US,+1 7409 286836,http://www.rcdsales.com,www.rcdsales.com,39.990428,-82.474634,RVTI,true,"Fireside New Philadelphia, OH",64.3
637,Rex & Sons RVs Inc.,"5625 Barbados Boulevard, Castle Hayne, North Carolina 28429, United States",5625 Barbados Boulevard,Castle Hayne,NC,North Carolina,28429,US,910-793-2894,,,34.350375,-77.881576,RVTI,true,"Fireside Myrtle Beach, SC",73.5
640,Ricks RV Service,"8511 County Rd 156, Kaufman, Texas 75142, United States",8511 County Rd 156,Kaufman,TX,Texas,75142,US,+1 9729 628787,,,32.519278,-96.27077,RVTI,true,"Fireside Fort Worth, TX",63.8
641,Ricky's RV Repair,"1742 Veterans Boulevard, Sevierville, Tennessee 37862, United States",1742 Veterans Boulevard,Sevierville,TN,Tennessee,37862,US,,https://www.rickysrv.com,www.rickysrv.com,35.849251,-83.543707,RVTI,true,"Fireside Asheville, NC",58.4
648,Robert's RV Service,"709 Tiger Bennett Road, Hampshire, Tennessee 38461, United States",709 Tiger Bennett Road,Hampshire,TN,Tennessee,38461,US,931-797-9700,,,35.541184,-87.375377,RVTI,true,"Fireside Huntsville, AL",71.6
649,Robert Crist and Company RV,"2025 E Main St, Mesa, Arizona 85213, United States",2025 E Main St,Mesa,AZ,Arizona,85213,US,480-834-9410,,,33.414694,-111.787364,RVTI,true,"Fireside Apache Junction, AZ",13.7
651,Roetzel RV & Parts,"550 Truman Baker DR, Searcy, Arkansas 72143, United States",550 Truman Baker DR,Searcy,AR,Arkansas,72143,US,501-268-7694,https://www.roetzelrv.com,www.roetzelrv.com,35.240649,-91.693888,RVTI,true,"Fireside Alexander, AR",59.8
652,Ron Hoover RV & Marine - Boerne,"29277 IH - 10W, Boerne, Texas 78006, United States",29277 IH - 10W,Boerne,TX,Texas,78006,US,830-981-9543,http://www.ronhoover.com/,www.ronhoover.com,29.866528,-98.812295,RVTI,true,"Fireside Austin, TX",69.7
653,Ron Hoover RV & Marine - Corpus Chrisit,"5029 Columbia Parkway, Corpus Christi, Texas 78416, United States",5029 Columbia Parkway,Corpus Christi,TX,Texas,78416,US,361-729-8770,,,27.749705,-97.441184,RVTI,true,"Fireside Corpus Christi, TX",4.5
654,Ron Hoover RV & Marine - Houston (Katy),"29029 Katy Freeway, Katy, Texas 77494, United States",29029 Katy Freeway,Katy,TX,Texas,77494,US,281-829-1560,http://www.ronhoover.com/,www.ronhoover.com,29.775946,-95.87069,RVTI,true,"Fireside Manvel, TX",37.6
655,Ron Hoover RV & Marine - LaMarque,"1903 Gulf Freeway, LaMarque, Texas 78832, United States",1903 Gulf Freeway,LaMarque,TX,Texas,78832,US,409-935-7101,http://www.ronhoover.com/,www.ronhoover.com,29.352744,-94.972431,RVTI,true,"Fireside Manvel, TX",24.4
656,Ron Hoover RV & Marine - North Houston (Willis),"12960 Interstate 45 North, Willis, Texas 77378, United States",12960 Interstate 45 North,Willis,TX,Texas,77378,US,(936) 206-7478,https://www.ronhoovernorthhouston.com/,www.ronhoovernorthhouston.com,30.429071,-95.493102,RVTI,true,"Fireside Livingston, TX",38.6
657,Ron Hoover RV & Marine - Rockport (HQ),"1510 W. Market, Rockport, Texas 78382, United States",1510 W. Market,Rockport,TX,Texas,78382,US,361-729-9695,http://www.ronhoover.com/,www.ronhoover.com,28.028281,-97.078288,RVTI,true,"Fireside Corpus Christi, TX",25
662,RV's of Sacramento,"9501 East Stockton Boulevard, Elk Grove, California 95624, United States",9501 East Stockton Boulevard,Elk Grove,CA,California,95624,US,916-979-5466,,,38.411951,-121.38855,RVTI,true,"Fireside Santa Rosa, CA",71.8
663,RV's Unlimited,"23360 Alabama 59, Robertsdale, Alabama 36567, United States",23360 Alabama 59,Robertsdale,AL,Alabama,36567,US,(251) 945-1112,https://rvsunlimited.com,rvsunlimited.com,30.564276,-87.717194,RVTI,true,"Fireside Gulf Shores, AL",22
664,RV Arizona Consignment Specialists,"12495 Nw Grand Ave, El Mirage, Arizona 85335, United States",12495 Nw Grand Ave,El Mirage,AZ,Arizona,85335,US,623-972-4700,https://www.rvarizona.net/,www.rvarizona.net,33.620491,-112.328751,RVTI,true,"Fireside Apache Junction, AZ",47.1
670,"RV Country - Mesa, AZ","2501 East Main Street, Mesa, Arizona 85213, United States",2501 East Main Street,Mesa,AZ,Arizona,85213,US,4804649724,,,33.41479,-111.776986,RVTI,true,"Fireside Apache Junction, AZ",13.1
672,RV Doctor/Nielsen's,"5451 S Sanford Drive, Murray, Utah 84123, United States",5451 S Sanford Drive,Murray,UT,Utah,84123,US,801-261-8700,,,40.652213,-111.904507,RVTI,true,"Fireside Layton, UT",28.4
675,RV Medic Inc - Tampa,"1702 E. Busch Blvd., Tampa, Florida 33612, United States",1702 E. Busch Blvd.,Tampa,FL,Florida,33612,US,+1 8139 353268,,,28.032995,-82.440447,RVTI,true,"Fireside Bradenton, FL",37.8
676,RV Mobile Repair,"642 Edwards Avenue, Pottsville, Pennsylvania 17901, United States",642 Edwards Avenue,Pottsville,PA,Pennsylvania,17901,US,610-823-0655,,,40.688405,-76.18708,RVTI,true,"Fireside Lancaster, PA",45.4
677,RV-nerd LLC,"2557 East Inverness Avenue, Mesa, Arizona 85204, United States",2557 East Inverness Avenue,Mesa,AZ,Arizona,85204,US,(480) 799-7540,,,33.382197,-111.77634,RVTI,true,"Fireside Apache Junction, AZ",13.3
678,Blue Compass - Charleston,"691 Treeland Dr, Ladson, South Carolina 29456, United States",691 Treeland Dr,Ladson,SC,South Carolina,29456,US,(843) 900-2140,https://rvonecharleston.rvone.com/?utm_source=google-gmb&utm_medium=organic&utm_campaign=rvonecharleston,rvonecharleston.rvone.com/?utm_source=google-gmb&utm_medium=organic&utm_campaign=rvonecharleston,33.00239,-80.096398,RVTI,true,"Fireside Summerville, SC",4.7
679,Blue Compass - Charlotte (CHL),"5051 Davidson Hwy, Concord, North Carolina 28027, United States",5051 Davidson Hwy,Concord,NC,North Carolina,28027,US,704-743-5280,,,35.433906,-80.663291,RVTI,true,"Fireside Concord, NC",5
681,Blue Compass - Greensboro,"8510 Norcross Road, Colfax, North Carolina 27235, United States",8510 Norcross Road,Colfax,NC,North Carolina,27235,US,(336) 993-4518,,,36.092825,-80.003196,RVTI,true,"Fireside Concord, NC",57.3
682,Blue Compass - Myrtle Beach,"5500 South Kings Highway, Myrtle Beach, South Carolina 29575, United States",5500 South Kings Highway,Myrtle Beach,SC,South Carolina,29575,US,843-238-5678,,,33.642307,-78.948438,RVTI,true,"Fireside Darlington, SC",69.9
684,Blue Compass - North Atlanta,"4707 Friendship Road, Buford, Georgia 30519, United States",4707 Friendship Road,Buford,GA,Georgia,30519,US,770-945-2435,,,34.139595,-83.948336,RVTI,true,"Fireside Blue Ridge, GA",54.4
686,Blue Compass - St. Augustine,"6775 US 1 South, St. Augustine, Florida 32086, United States",6775 US 1 South,St. Augustine,FL,Florida,32086,US,904-797-5732,https://www.bluecompassrv.com/locations/florida/st-augustine,www.bluecompassrv.com/locations/florida/st-augustine,29.757077,-81.313651,RVTI,true,"Fireside Longwood, FL",72.8
687,Blue Compass - Tampa,"4656 McIntosh Road, Dover, Florida 33527, United States",4656 McIntosh Road,Dover,FL,Florida,33527,US,813-659-0008,,,28.021436,-82.247898,RVTI,true,"Fireside Bradenton, FL",41.3
695,RV Value Mart - Rentals - Manheim,"3152 Lebanon Road, Manheim, Pennsylvania 17545, United States",3152 Lebanon Road,Manheim,PA,Pennsylvania,17545,US,,https://www.rvvaluemart.com,www.rvvaluemart.com,40.237603,-76.438299,RVTI,true,"Fireside Lancaster, PA",15.5
696,RV Value Mart - Willow Street,"1331 Byerland Church Road, Willow Street, Pennsylvania 17584, United States",1331 Byerland Church Road,Willow Street,PA,Pennsylvania,17584,US,717-664-0901,,,39.940734,-76.25371,RVTI,true,"Fireside Lancaster, PA",7.3
697,RV Wholesale Direct,"3548 Post Road, Winston, Georgia 30187, United States",3548 Post Road,Winston,GA,Georgia,30187,US,,https://rvwholesaledirect.net,rvwholesaledirect.net,33.708895,-84.842575,RVTI,true,"Fireside Gadsden, AL",70
699,Santa Rosa RV,"4241 Santa Rosa Ave, Santa Rosa, California 95407, United States",4241 Santa Rosa Ave,Santa Rosa,CA,California,95407,US,7075697000,,,38.37536,-122.714292,RVTI,true,"Fireside Santa Rosa, CA",4.5
700,Scenic Traveler RV Centers,"3155 Scenic Road, Slinger, Wisconsin 53086, United States",3155 Scenic Road,Slinger,WI,Wisconsin,53086,US,800-568-2210,,,43.305115,-88.222773,RVTI,true,"Fireside Kenosha, WI",53.8
702,"Service RV, LLC","9464 Wardlow Dr, Shreveport, Louisiana 71106, United States",9464 Wardlow Dr,Shreveport,LA,Louisiana,71106,US,,,,32.391161,-93.741369,RVTI,true,"Fireside Florien, LA",68.1
704,Shady Maple RV,"160 Ewell Road, East Earl, Pennsylvania 17519, United States",160 Ewell Road,East Earl,PA,Pennsylvania,17519,US,,https://www.shadymaplerv.com,www.shadymaplerv.com,40.115951,-76.036529,RVTI,true,"Fireside Lancaster, PA",15.2
705,"Shook's Mobile RV Service and Repair, LLC","1990 Henderson Avenue, Washington, Pennsylvania 15301, United States",1990 Henderson Avenue,Washington,PA,Pennsylvania,15301,US,724-678-9901,,,40.238021,-80.298743,RVTI,true,"Fireside New Philadelphia, OH",62.8
706,Sicard RV,"7526 Regional Road 20, Smithville Ontario L0R 2A0, Canada",,,Smithville Ontario L0R 2A0,Smithville Ontario L0R 2A0,,CA,,https://www.sicardrv.com/,www.sicardrv.com,43.121778,-79.60411,RVTI,true,"Fireside Jamestown, NY",73.3
707,"Skyline RV & Home Sales, Inc.","10933 Townline Rd., Darien Center, New York 14040, United States",10933 Townline Rd.,Darien Center,NY,New York,14040,US,,,,42.888178,-78.301821,RVTI,true,"Fireside Jamestown, NY",72.5
712,Southern Recreational Vehicles,"7001 Jefferson Davis Highway, Richmond, Virginia 23237, United States",7001 Jefferson Davis Highway,Richmond,VA,Virginia,23237,US,,https://www.southernrv4u.com,www.southernrv4u.com,38.188003,-77.51161,RVTI,true,"Fireside Woodbridge, VA",35.4
713,Southern RV of McDonough,"324 Industrial Blvd, McDonough, Georgia 30253, United States",324 Industrial Blvd,McDonough,GA,Georgia,30253,US,770-477-0552,,,33.417795,-84.165029,RVTI,true,"Fireside Byron, GA",57.8
715,Southland RV,"1794 Bolton Circle, Norcross, Georgia 30071, United States",1794 Bolton Circle,Norcross,GA,Georgia,30071,US,770-717-2890,,,33.933519,-84.167488,RVTI,true,"Fireside Blue Ridge, GA",64.9
717,Stahmann RV Sales Company,"2021 Farm to Market Road 78, Seguin, Texas 78155, United States",2021 Farm to Market Road 78,Seguin,TX,Texas,78155,US,,https://www.stahmannrv.com/,www.stahmannrv.com,29.587931,-97.997459,RVTI,true,"Fireside Austin, TX",49.3
718,State Trailer RV & Outdoor Supply - Salt Lake City,"3600 South Redwood Road, Salt Lake City, Utah 84119, United States",3600 South Redwood Road,Salt Lake City,UT,Utah,84119,US,(801) 978-0600,https://www.statetrailer.com,www.statetrailer.com,40.769463,-111.939149,RVTI,true,"Fireside Layton, UT",20.2
722,Sun Camper Liquidators LLC,"3462 N Us Hwy 1, Fort Pierce, Florida 34946, United States",3462 N Us Hwy 1,Fort Pierce,FL,Florida,34946,US,+1 7724 681166,,,27.469567,-80.333291,RVTI,true,"Fireside Okeechobee, FL",34.2
723,Suncoast Mobile RV Repair,"3782 Atwater drive, North Port, Florida 34288, United States",3782 Atwater drive,North Port,FL,Florida,34288,US,(941) 467-4001,,,27.042303,-82.112815,RVTI,true,"Fireside Bradenton, FL",42.4
724,Superior RV Sales and Service,"3205 Cimarron Drive, Conway, Arkansas 72032, United States",3205 Cimarron Drive,Conway,AR,Arkansas,72032,US,,https://www.rvbestbuy.com,www.rvbestbuy.com,35.122996,-92.466438,RVTI,true,"Fireside Alexander, AR",34.1
727,Tech to You Mobile RV Service,"9560 Mona Rd, Murfreesboro, Tennessee 37129, United States",9560 Mona Rd,Murfreesboro,TN,Tennessee,37129,US,,,,36.020626,-86.418345,RVTI,true,"Fireside Manchester, TN",41.6
728,Ted's RV Land,"28501 State Hwy 55, Paynesville, Minnesota 56362, United States",28501 State Hwy 55,Paynesville,MN,Minnesota,56362,US,,,,45.362726,-94.706775,RVTI,true,"Fireside Buffalo, MN",42.6
730,Terry's RV Center,"19618 South Skye Dr, Frankfort, Illinois 60423, United States",19618 South Skye Dr,Frankfort,IL,Illinois,60423,US,,,,41.533343,-87.797535,RVTI,true,"Fireside Kenosha, WI",72.7
731,Terrytown Travel Center,"7145 S. Division Ave, Grand Rapids, Michigan 49426, United States",7145 S. Division Ave,Grand Rapids,MI,Michigan,49426,US,,,,42.834597,-85.664832,RVTI,true,"Fireside Grandville, MI",7.2
734,The Great Outdoors RV Co.,"11521 21st Street, Greeley, Colorado 80634, United States",11521 21st Street,Greeley,CO,Colorado,80634,US,970-313-4337,https://www.tgorv.com,www.tgorv.com,40.405294,-104.862621,RVTI,true,"Fireside Arvada, CO",43.3
736,The Motorcoach Store,"5821 24th St. East, Bradenton, Florida 34203, United States",5821 24th St. East,Bradenton,FL,Florida,34203,US,9417615107,http://www.themotorcoachstore.com,www.themotorcoachstore.com,27.437225,-82.533126,RVTI,true,"Fireside Bradenton, FL",5
742,Blue Compass - Avondale,"10501 Papago Freeway, Avondale, Arizona 85323, United States",10501 Papago Freeway,Avondale,AZ,Arizona,85323,US,602.258.3663,https://www.bluecompassrv.com/locations/arizona/avondale,www.bluecompassrv.com/locations/arizona/avondale,33.4593,-112.286556,RVTI,true,"Fireside Apache Junction, AZ",42.6
743,Tom's Camperland - Mesa,"1301 West Broadway Road, Mesa, Arizona 85202, United States",1301 West Broadway Road,Mesa,AZ,Arizona,85202,US,480.894.1267,https://www.tomscamperland.com/locations/mesa,www.tomscamperland.com/locations/mesa,33.407195,-111.858557,RVTI,true,"Fireside Apache Junction, AZ",17.8
744,Tom Johnson Camping Center - Camping World Marion (MNC),"1885 US 70 W, Marion, North Carolina 28752, United States",1885 US 70 W,Marion,NC,North Carolina,28752,US,828-724-4105,,,35.691052,-82.058759,RVTI,true,"Fireside Asheville, NC",28.5
745,Tom Schaeffers Camping & Travel Center,"1236 Pottsvile Pike, Shoemakersville, Pennsylvania 19555, United States",1236 Pottsvile Pike,Shoemakersville,PA,Pennsylvania,19555,US,610-562-3071,https://www.tomschaeffers.com,www.tomschaeffers.com,40.514987,-75.968184,RVTI,true,"Fireside Lancaster, PA",37.5
749,Transwest Truck Trailer RV - Frederick CO,"7550 E. I-25 Frontage Road, Frederick, Colorado 80504, United States",7550 E. I-25 Frontage Road,Frederick,CO,Colorado,80504,US,303-684-3400,https://www.transwest.com,www.transwest.com,40.110354,-104.978406,RVTI,true,"Fireside Arvada, CO",22
751,Trawick Luxury Coaches,"10600 E Hurst Blvd, Hurst, Texas 76053, United States",10600 E Hurst Blvd,Hurst,TX,Texas,76053,US,(817) 825-9062,,,32.814194,-97.139381,RVTI,true,"Fireside Fort Worth, TX",11.8
754,USA Coach LLC,"7901 60th St, Pinellas Park, Florida 34665, United States",7901 60th St,Pinellas Park,FL,Florida,34665,US,,,,27.84398,-82.715473,RVTI,true,"Fireside Bradenton, FL",25.4
756,Van City RV of St Louis,"3100 Telegraph, St Louis, Missouri 63125, United States",3100 Telegraph,St Louis,MO,Missouri,63125,US,+1 3148 943905,http://www.vancityrv.com,www.vancityrv.com,38.49982,-90.298746,RVTI,true,"Fireside Collinsville, IL",20.7
758,Veurinks RV Center,"7144 Division Ave South, Grand Rapids, Michigan 49548, United States",7144 Division Ave South,Grand Rapids,MI,Michigan,49548,US,,,,42.834116,-85.662017,RVTI,true,"Fireside Grandville, MI",7.3
760,Vogt RV Center of DFW,"5501 Airport Freeway, Ft. Worth, Texas 76117, United States",5501 Airport Freeway,Ft. Worth,TX,Texas,76117,US,817-831-4222,https://www.airstreamdfw.com,www.airstreamdfw.com,32.785273,-97.26767,RVTI,true,"Fireside Fort Worth, TX",4.2
762,WAKLEY'S CAR CARE & RV CENTER,"10261 W Main Road, North East, Pennsylvania 16428, United States",10261 W Main Road,North East,PA,Pennsylvania,16428,US,,https://www.wakleyrv.com,www.wakleyrv.com,42.204821,-79.863051,RVTI,true,"Fireside Jamestown, NY",33
766,Welcome Back RV,"4453 Hwy 31E PO BOX 2400, ATHENS, Texas 75751, United States",4453 Hwy 31E PO BOX 2400,ATHENS,TX,Texas,75751,US,903-469-3071,http://www.welcomebackrv.com/,www.welcomebackrv.com,32.204873,-95.855521,RVTI,true,"Fireside Gladewater, TX",58
767,Welcome Home RV Services,"PO Box 517, Pikeville, Tennessee 37367-0517, United States",PO Box 517,Pikeville,TN,Tennessee,37367-0517,US,(317) 517-2019,https://www.welcomehomervservicesllc.com,www.welcomehomervservicesllc.com,35.605623,-85.18885,RVTI,true,"Fireside Blue Ridge, GA",70.8
770,White Sands RV,"19408-A Hwy 59 South, Summerdale, Alabama 36580, United States",19408-A Hwy 59 South,Summerdale,AL,Alabama,36580,US,+1 2519 863330,,,30.507923,-87.70755,RVTI,true,"Fireside Gulf Shores, AL",18.1
771,Wildcat RV Sales,"141 West Cumberland Gap Parkway, Corbin, Kentucky 40701, United States",141 West Cumberland Gap Parkway,Corbin,KY,Kentucky,40701,US,(606) 215-3639,,,36.973855,-84.110191,RVTI,true,"Fireside Knoxville, TN",70.8
775,Windish RV Center - Lakewood,"112255 West 6th Avenue, Lakewood, Colorado 80215, United States",112255 West 6th Avenue,Lakewood,CO,Colorado,80215,US,,,,39.725344,-105.120134,RVTI,true,"Fireside Arvada, CO",5.6
776,"Winnebago Motor Homes & Trailer Sales, Inc.","6841 Auburn Road, Rockford, Illinois 61101, United States",6841 Auburn Road,Rockford,IL,Illinois,61101,US,,https://www.winnebagomotorhomes.com,www.winnebagomotorhomes.com,42.293005,-89.171327,RVTI,true,"Fireside Kenosha, WI",71.7
777,Winnebago Of Rockford,"6841 Auburn Rd, Rockford, Illinois 61101, United States",6841 Auburn Rd,Rockford,IL,Illinois,61101,US,+1 8159 645591,http://www.winnebagomotorhomes.com,www.winnebagomotorhomes.com,42.293005,-89.171327,RVTI,true,"Fireside Kenosha, WI",71.7
779,Wynsma Services,"3300 26th Ave E Lot #66, Bradenton, Florida 34208, United States",3300 26th Ave E Lot #66,Bradenton,FL,Florida,34208,US,(616) 893-0690,,,27.480024,-82.521674,RVTI,true,"Fireside Bradenton, FL",3.5
780,"Ziegler's RV Sales, Service & Rentals","440 Lehigh Street Rt 145, Allentown, Pennsylvania 18103, United States",440 Lehigh Street Rt 145,Allentown,PA,Pennsylvania,18103,US,,https://www.zieglersrv.com,www.zieglersrv.com,40.595831,-75.467579,RVTI,true,"Fireside Lancaster, PA",58.6
783,"Tennga RV Consulting, LLC","190 Burgess Road, Ellijay, GA 30540, United States",190 Burgess Road,Ellijay,GA,GA,30540,US,,,,34.716643,-84.508686,RVTI,true,"Fireside Blue Ridge, GA",14.6
789,Advance Camping Sales,"6606 Layton Ave, Milwaukee, Wisconsin 53220, United States",6606 Layton Ave,Milwaukee,WI,Wisconsin,53220,US,414-281-6330,https://advancecamping.com/,advancecamping.com,42.959731,-87.996515,RVTI,true,"Fireside Kenosha, WI",27.4
792,Airstream of Scottsdale,"15000 N Hayden Road, Scottsdale, Arizona 85260, United States",15000 N Hayden Road,Scottsdale,AZ,Arizona,85260,US,480-467-3737,,,33.620219,-111.907925,RVTI,true,"Fireside Apache Junction, AZ",25
796,AMERICAN RV RESCUE LLC,"1581 WESTFIELD LANE, KRUM, Texas 33773, United States",1581 WESTFIELD LANE,KRUM,TX,Texas,33773,US,(214) 282-6644,https://WWW.AMERICANRVRESCUE.COM,WWW.AMERICANRVRESCUE.COM,33.234207,-97.282159,RVTI,true,"Fireside Fort Worth, TX",33.2
797,Appalachian RV Repair,"5606 NC 226 South, Marion, North Carolina 28752, United States",5606 NC 226 South,Marion,NC,North Carolina,28752,US,(828) 442-1578,https://appalachianrvrepair.com/,appalachianrvrepair.com,35.642635,-81.934092,RVTI,true,"Fireside Asheville, NC",34.8
798,Arizona Mobile Pro Services LLC,"40769 Park Hill Dr, Maricopa, Arizona 85138, United States",40769 Park Hill Dr,Maricopa,AZ,Arizona,85138,US,5207052683,https://arizonamobileproservice.com,arizonamobileproservice.com,33.078468,-112.005672,RVTI,true,"Fireside Apache Junction, AZ",35.1
